Gene.symbol	Gene.ID	adj.P.Val	logFC
VCL	7414	0.323931213730929	0.427213572534017
IFIT3	3437	0.32400588596899	-0.486847159222222
PTER	9317	0.324046909832245	0.292287418595239
MICU1	10367	0.324073081588002	0.253832000661
		0.324151242606574	-0.116928066613378
IL22	50616	0.324194865400553	-0.102793758549886
DCAF12	25853	0.324212452308506	0.42814922242744
SNORD114-2	767578	0.324212452308506	0.242858544571429
PTPN5	84867	0.324256629408282	-0.145937835984126
FAM149A	25854	0.324280827400632	-0.19914192110544
MEA1	4201	0.324368262128751	0.201565093693878
		0.324376661661309	-0.168331861046486
RXRB	6257	0.324493082960824	-0.393386607379817
SNORA3A	619562	0.324506772877238	-0.725869357821994
CTTN	2017	0.324506772877238	0.406512279247167
		0.324559904951322	0.125599431167808
MEF2A	4205	0.324559904951322	-0.304020125930835
DOC2B	8447	0.324559904951322	-0.237912623702948
MFF	56947	0.324559904951322	-0.208710801755102
ACER3	55331	0.324559904951322	0.373137192592972
		0.324583305470594	0.171933587710885
		0.32465309318527	-0.0658835520102032
APOO	79135	0.324659083729406	0.400261157746034
		0.324659083729406	0.159646209225624
		0.324659083729406	-0.450074748438775
		0.324659083729406	0.241952756489796
		0.324659083729406	0.142613803304995
ZNHIT1	10467	0.324659083729406	-0.173471971489796
		0.324659083729406	-0.118765958467121
		0.324677869639377	0.148687376320863
		0.324735735519494	0.384713012968256
ARHGEF10	9639	0.324780453251111	-0.356251385860544
		0.324827481995993	-0.176927222722221
EIF2B4	8890	0.324837786229786	-0.176914542705214
TPTE2P3	220115	0.324991137125507	-0.27631043024603
		0.325100854955216	-0.18016582046145
CD70	970	0.325118024009524	-0.389886255670069
PKNOX2	63876	0.325126201310646	-0.127804612376417
		0.325128246978334	0.521679747442177
		0.325128246978334	-0.301019176931968
		0.325128246978334	0.23989880399433
CDIPT	10423	0.325131905582765	-0.241367209609976
		0.325170646778931	-0.137356389816327
		0.325170646778931	-0.33245355755102
RRP7A	27341	0.325170646778931	0.31951913359524
ENOX2	10495	0.325170646778931	-0.204253284403626
MYO1A	4640	0.325274418812857	-0.178722994942175
HLA-DPB2	3116	0.325274418812857	-0.257793170490929
ZNF438///ZNF438	220929///220929	0.325286404201247	-0.391265282154193
BRD3	8019	0.325292890379744	0.139316994583901
STK31	56164	0.325297345133143	0.122773277556689
LARP6	55323	0.325391485608982	-0.247802714052154
		0.325445752658803	-0.162063847865078
		0.325445752658803	-0.0873467347630377
CLLU1	574028	0.325445752658803	-0.102753696468252
KY	339855	0.325445752658803	-0.226311939030614
		0.325451910344714	-0.268972726498867
NKIRAS1	28512	0.325451910344714	-0.256979975183672
		0.325482012029364	0.229771620134922
LINC01366	257358	0.325485273044543	-0.335766404781178
		0.325485273044543	0.141070467283447
AFAP1L2	84632	0.325548345508592	-0.24936661095238
AKR1D1	6718	0.325549569221942	-0.0988569614546475
XCL1	6375	0.3255798495621	-0.338394391441043
CD1A	909	0.325582204151958	-0.559778551933105
CHD3	1107	0.325582204151958	-0.255994498277778
TMEM87B	84910	0.325592834689378	-0.232983745681404
		0.325594141285844	-0.104283993801585
FLRT1	23769	0.325698309371411	-0.241909470562357
KIAA0141	9812	0.325722186350851	-0.163217012676871
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.325818545385822	-0.26975567427097
		0.325818545385822	-0.427458700909295
		0.325850018218389	0.167027979464854
		0.325950184632091	-0.30239602798866
CCDC151	115948	0.325967054884765	-0.119943475875282
ATP5EP2	432369	0.32597071609914	-0.369111034040812
APOBEC3H	164668	0.326021982358068	0.27518863143991
		0.326021982358068	-0.114341292291382
		0.326024596584823	0.270430488798187
		0.326057145310626	-0.176323860018139
CEACAM6	4680	0.326108488942352	0.623129207603175
		0.326116060963718	0.281532227115646
IL20	50604	0.326193246857291	-0.119773519746031
TERF1	7013	0.326307726835345	-0.241587444861674
		0.326404388220077	-0.138135670137188
TMEFF2	23671	0.326444452219243	0.119379507393425
		0.326448316082725	-0.0727852238106568
AES	166	0.326475215627196	-0.331375930658728
		0.326475215627196	0.273814766034014
EXOG	9941	0.326552118883373	0.293767990569163
PI4KAP1///PI4KAP2///PI4KA	728233///375133///5297	0.32656592483446	0.277170237435376
		0.326756042376855	-0.344178731198412
		0.326892276772685	-0.286603564833331
MNDA	4332	0.326964625835468	0.894315092467123
TRIM64C///TRIM64B///TRIM64EP	646754///642446///440061	0.327022359431629	-0.216692187024942
		0.327029203768603	-0.135018314695009
TAC4	255061	0.327143750740893	-0.180207685633784
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	0.327182787921332	-0.263415902268705
		0.327296233353802	-0.0698897732278896
C2orf80	389073	0.327423965806819	-0.107360275094104
SAYSD1	55776	0.327428683230512	-0.209306532099768
H3F3AP4///H3F3A	440926///3020	0.327428683230512	-0.224592235668933
TGIF1	7050	0.327450415172133	0.308608514841271
		0.327460077049607	-0.414913674910432
		0.327486360027463	0.142147051899094
TPSG1	25823	0.327643456201153	-0.146745634176869
ARHGEF4	50649	0.327720646696637	-0.275396673541948
BOLA2-SMG1P6///LOC101060386///SMG1P3///BOLA2B///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1	107282092///101060386///100271836///654483///641298///595101///552900///440354///23049	0.327720646696637	0.376025773226758
HAO1	54363	0.327780201740592	0.114317094471657
CARM1	10498	0.327780201740592	0.241519454328801
SCOC	60592	0.327868828420312	-0.339006235735827
		0.328152114395514	-0.0833495950385483
		0.328166426447021	-0.109620625208616
PPM1K///PPM1K	152926///152926	0.328166426447021	-0.403735480615644
ACOT13	55856	0.328214748813784	-0.343447182346938
		0.328230805720694	0.574283325117918
CSMD3	114788	0.328276422165077	0.229865000918368
VMP1	81671	0.328276422165077	-0.287201726858269
		0.328312975024424	0.198968193960318
SNX16	64089	0.328427736685335	-0.32092792401247
		0.32844536475017	0.187757808891155
SLC7A2	6542	0.328461543108094	0.411905266903628
SAV1	60485	0.328629357493746	0.422288204460316
GAMT	2593	0.328636049938497	0.201350685390023
		0.328656606262032	-0.119294060134921
		0.328672818794938	0.302162027231298
		0.328715272926901	-0.220003024477323
		0.328723304931853	-0.154946589729022
RPL23AP64	649946	0.328825961549229	-0.140867816165531
NES	10763	0.328946569574579	-0.151682214154195
		0.328946569574579	0.17001967296372
		0.328946569574579	-0.0605659883208598
		0.329079110931738	0.211292739496601
		0.329098317388637	0.210133165278913
		0.329161037290104	-0.214499064832198
		0.329179204256991	0.207516377620183
		0.329191279252435	-0.211280550990929
TUSC5	286753	0.329209774968424	-0.14489786756009
		0.329312182750364	-0.212178798486395
		0.329352843112768	-0.15363787621882
SBNO1	55206	0.329395718276812	0.266465897498867
LINC01101	84931	0.329416327874862	0.136890279895693
BACE2	25825	0.329416327874862	-0.474116113837867
		0.329516598424635	-0.276210330020408
FER1L6	654463	0.329516598424635	0.140623346345806
FZD2	2535	0.329547374184173	0.202563096931976
GPR61	83873	0.32958185458618	-0.153067887566893
ARHGEF10L	55160	0.32958185458618	0.193620729987528
		0.329716074470939	-0.193626300283446
		0.329859706230903	0.136485390611111
ZNF638	27332	0.329863364269379	-0.173525368108839
		0.329878794404103	0.535066860937643
CDSN	1041	0.329969708544752	-0.419291738834469
ABCB4	5244	0.329969708544752	-0.665434479309524
		0.329969708544752	-0.263252116655323
TRAPPC2	6399	0.329979889625208	-0.362470728586164
		0.330006502804934	-0.415399642814057
KIAA0556	23247	0.330122164901116	-0.205943274350339
FER1L5	90342	0.330122164901116	-0.173538653498865
B3GALT5	10317	0.330138443361171	0.143934467911567
		0.330139054990584	-0.126201237138321
SLC2A10	81031	0.330140306231597	-0.1966186348356
BMS1P20	96610	0.330197242207283	0.307267947825402
SIGLEC9	27180	0.330225858657058	-0.467263409804985
APBA2	321	0.330287669771913	-0.580511308866212
		0.330289340799674	0.275768785751703
		0.330363165809253	0.212981189028347
		0.330363165809253	-0.167344442137185
TMEM72	643236	0.330420760001158	-0.135860621907027
		0.330420760001158	-0.189341737742629
LILRA6	79168	0.330616113804554	-0.635827233558951
MTOR	2475	0.330655490093498	-0.131519361350338
LINC01446	401337	0.330655490093498	-0.225446940379818
MRPS2	51116	0.330670909588995	0.275180447061224
		0.330670909588995	-0.106001177396825
GATM	2628	0.330785700340865	0.631311759631521
		0.330914856267351	-0.0554574277641731
		0.331147371893037	0.17169209843991
		0.331156299651972	-0.242511124302718
		0.331215758310541	-0.162131871360542
ZNRF4	148066	0.331215758310541	0.140383292150796
NEK9	91754	0.331244309904009	0.196859199195011
		0.33127578563077	0.305873139357144
UPF2	26019	0.331279165013017	0.203883094470523
SATL1	340562	0.331279165013017	-0.117308773329932
KCNQ3	3786	0.331303636520275	-0.164649336617912
C21orf91	54149	0.331475962161882	-0.316120029763037
		0.331475962161882	0.471442069354881
FGFR2	2263	0.331499450571132	-0.299347750374147
CNBD2	140894	0.331540933257692	-0.116772789270975
SEC23A	10484	0.331541224130692	-0.147125255955778
MROH8	140699	0.331541224130692	0.202485033619049
		0.33160242421641	-0.438116496442178
		0.331713607952845	0.325886792746038
NCF2	4688	0.332253019703772	0.785958619378684
TRNAU1AP	54952	0.332298171462267	-0.142480028780047
RCE1	9986	0.332298171462267	-0.157262717183667
ANO4	121601	0.332298171462267	0.111718255863945
		0.332301479463321	0.213637732116785
		0.332311980209161	-0.337370392019274
		0.332405375815706	-0.168009549656463
LZIC	84328	0.3325600750708	0.226730079195012
ARL5C	390790	0.332576904572854	0.239181500298189
LYNX1	66004	0.332689185051957	-0.142598989438775
		0.332692832651129	0.186760518776642
DEFB109P1B///DEFB109P1	641517///245912	0.332750388659429	0.149547490315193
		0.332750388659429	0.248960691789119
ZC3H11A	9877	0.332761458530213	0.365946311242627
		0.332855472886188	-0.209308250622447
CLIC6	54102	0.332855472886188	-0.177949733984125
SSR4P1	728039	0.33291280406728	-0.170490601582763
		0.33291280406728	-0.416918523069159
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100288332///100132247///642799///642778///440345///339044///283970///283955///23117///9284///5310///100132247///440345///23117	0.33291280406728	0.257379431757373
TPM1	7168	0.333029399665857	-0.294492355575964
SRRM3	222183	0.333081681871086	-0.152222504453516
GGA1	26088	0.333109844352863	-0.127837048917232
		0.333110849912738	-0.197416182868481
		0.333179614129676	0.213490529596372
TMEM105	284186	0.33320703393922	-0.177203288636052
		0.333285311927887	-0.187890783519272
CLDND2	125875	0.333411631669454	-0.168581992617909
		0.333476536917155	-0.171512924922901
DCTN6	10671	0.333491894026571	0.351974470055556
VEGFC	7424	0.333491894026571	0.151427247614514
H1FX-AS1	339942	0.333495269717084	0.163793588256238
SDK1	221935	0.333495269717084	-0.273016521392289
TFAP2B	7021	0.333497585796959	-0.135810131706347
FOXJ3	22887	0.333510370717652	-0.326465601665531
HOXA1	3198	0.33353714585635	0.242496807201816
PTMA	5757	0.33353714585635	0.371669816185944
		0.333627963923586	-0.203844667097506
		0.333705471358239	0.298862407908163
WNT2	7472	0.333708233947533	0.12046034688549
TOR1AIP2	163590	0.333729973938295	0.246956763298185
EXO5	64789	0.333760869375776	-0.235713393619047
LRRC7	57554	0.333793861922444	-0.280874617664399
FPR2	2358	0.333793861922444	-0.755145872086166
ITGBL1	9358	0.333807451498856	-0.16007131799093
		0.334030491680198	0.299232461504537
ERV3-1	2086	0.33409830117719	0.525823601454648
COL9A2	1298	0.334216949473753	-0.13848484647279
		0.334216949473753	-0.114216467638322
NRAP	4892	0.334250590974814	-0.10199104786848
KRT6A	3853	0.334330506188624	-0.280009600757369
BAD	572	0.334480526194816	-0.150685503734693
		0.334632598866678	-0.261297141141723
AMPH	273	0.334695865202906	0.154528241806123
LOC389765///KIF27	389765///55582	0.334738568429141	-0.293125166510204
TMEM123	114908	0.334958614405579	-0.202761809699542
DEFB127	140850	0.335140148112747	-0.0828666424399076
FMR1NB	158521	0.335259247399555	-0.181814598252833
RPS27///RPS27	6232///6232	0.335259247399555	0.264991394646264
		0.335259247399555	0.344567235136054
CSTA	1475	0.335342904538004	0.666424062693879
		0.335342904538004	-0.266888834492062
LOC728175	728175	0.335342904538004	-0.586590424339001
		0.33537148163627	-0.349157159390022
ASPG	374569	0.335413410611459	-0.149005763011337
SMARCD1	6602	0.335508022150028	-0.169197127718819
GGNBP2	79893	0.335508022150028	0.218304893777779
SAMD10	140700	0.335508022150028	-0.139167119099772
		0.335508022150028	-0.173951996967118
		0.335511192657748	0.313316016229026
MYADML	151325	0.335512264752582	-0.150910653742629
		0.335534645570902	0.27723534064059
DNMBP	23268	0.335534645570902	-0.333909471077098
		0.335610979221028	-0.267625820807257
		0.335610979221028	0.107164482219956
GRINA	2907	0.33566993026897	0.232682603201815
		0.33566993026897	0.386612429740369
TMEM174	134288	0.335747386901594	-0.144199801951246
		0.335796937510421	-0.557784963774374
		0.335796937510421	-0.122028948258503
		0.335796937510421	-0.128461340165532
		0.335806983886545	-0.113479403248299
CCDC182	101927581	0.335827891545158	0.155482589073699
GABARAPL1	23710	0.335945327866927	-0.478349629354875
SLC2A4RG	56731	0.335947164779836	-0.158189815095235
		0.336020602725254	-0.336104759451247
		0.336020602725254	0.196311425955788
LOC645769	645769	0.336020602725254	-0.142609094563489
		0.336033580072527	0.372233649407032
		0.336033580072527	-0.161924960944445
ATG7	10533	0.336033580072527	0.291811913163266
ZBTB16	7704	0.336033580072527	0.399525135801591
MADD	8567	0.336033580072527	0.206862194391158
HRASLS	57110	0.336033580072527	-0.158107603647392
		0.336097605440467	0.772973816280048
LOC440934	440934	0.336462984017226	-0.161468000480721
LOC101060524///DRD5P2///DRD5	101060524///1818///1816	0.336478035002514	-0.19286780419161
		0.336478035002514	0.319409404808392
CASD1	64921	0.336523236700511	0.373183369734694
		0.336574739837377	-0.075860726543084
WDR81	124997	0.336574739837377	0.198191891492064
OR5W2	390148	0.336598274792425	-0.109050190839003
PHF5A	84844	0.336639600275118	0.253949239791384
TSPAN17	26262	0.336682517823441	-0.223283962939909
HTRA3	94031	0.336682517823441	0.295278413374149
		0.336945442507618	0.338824600806123
		0.337015183716258	-0.159097858356006
		0.337019129053816	0.150874121666662
		0.337024630565151	0.397985273560088
FRYL	285527	0.337436589278298	-0.180546247519271
		0.337473415864814	0.238992230412698
		0.337473415864814	-0.284804381938773
CXCL10	3627	0.337689508818953	0.38427562859297
LRRC75B	388886	0.33772607253421	-0.151042913055553
MMP12	4321	0.33772607253421	0.0881438701938788
		0.33772607253421	-0.15176439014059
		0.337735968352678	-0.315042131277777
FAM221A	340277	0.337772334425292	-0.402877732731293
		0.337772334425292	0.112366817956916
ABCG2	9429	0.337772334425292	0.34507804365533
CACNA1A	773	0.337828986283046	-0.134518078704081
SNORD115-42///SNORD115-15///SNORD115-6	100033816///100033453///100033443	0.33786103452759	-0.076510490391156
		0.337926814179573	-0.150555964001132
SIVA1	10572	0.337926814179573	-0.15875785967687
SPIB	6689	0.337933236384425	-0.388538801668935
HSD17B8	7923	0.337933236384425	0.310071844241499
		0.337952521973496	0.176657437663265
C1QTNF5///MFRP	114902///83552	0.338011776554686	-0.135631410200679
		0.338011776554686	-0.144655450012467
CECR5	27440	0.338017005855257	0.246402382316329
ZNF154	7710	0.338017005855257	-0.47733408637188
KLC4	89953	0.338086185827485	-0.136295296034014
		0.338086185827485	0.20071174887415
RPL26	6154	0.338175085941799	0.376588369455787
		0.338175085941799	0.137360592528345
CD22	933	0.338217543039447	-0.923475248515873
		0.338243512564509	-0.168564668859411
DAP	1611	0.338271436551717	0.258986054742632
TAX1BP1	8887	0.338377192583423	-0.225975410999999
		0.338380135879503	0.0886990478129266
CAPN6	827	0.338387914152904	0.12453477647052
		0.338444493719844	0.303619082938776
BTNL3	10917	0.338464352935601	-0.140426843236962
		0.338475198015301	-0.227220749302722
LOC105379526///PTGER4P2-CDK2AP2P2	105379526///442421	0.338483079625323	-0.224740490552152
		0.338563289636206	0.179069748926306
		0.338563289636206	0.140528111621313
		0.338563289636206	-0.236564882851472
		0.338563289636206	-0.199348823583903
TGM6	343641	0.338563289636206	-0.120759329613376
		0.338607618461384	-0.243375642465979
		0.338607618461384	-0.215809521911562
		0.339097571853821	0.277165287465987
SDAD1	55153	0.339198687666987	0.272323611792519
TMEM30A	55754	0.339198687666987	0.203841361682542
		0.33923931245331	0.305756786362813
PHOX2A	401	0.339430448038893	-0.166650596452381
ZNF343	79175	0.339430448038893	-0.256744785995464
SLC8B1	80024	0.339521550479253	-0.314843767435371
ZNF555	148254	0.339521550479253	0.283458067875284
KRT7	3855	0.339753765652987	0.127109677880954
		0.339817292951651	0.189562036197279
LOC400943	400943	0.339817292951651	0.122761049003399
CCR2	729230	0.340081342111416	-0.475114362747165
PRKACB	5567	0.340145972153922	0.583498534446713
IL15RA	3601	0.340157711988419	0.215932551793653
		0.340163844009104	-0.189017182311789
EXD1	161829	0.340342067576104	-0.115492472331065
		0.340546382347158	-0.267832372029477
NOTCH2	4853	0.340578654654352	-0.488841334875278
